      -0.000040286278     -0.000022637587     -0.000035486971
      -0.000007448005      0.000038456095     -0.000011125181
      -0.000013976780      0.000014111102      0.000015913702
      -0.000019578648     -0.000010526694     -0.000027018717
      -0.000015150246     -0.000015832384     -0.000016891431
      -0.000020153970      0.000014462166      0.000015591990
      -0.000006195996      0.000011751331      0.000000854703
       0.000021265962     -0.000009869891     -0.000028752050
       0.000010103456      0.000077100478     -0.000030961569
      -0.000036685595      0.000005105815     -0.000016112327
      -0.000012220199     -0.000015823397     -0.000003851626
       0.000020266463      0.000013307271      0.000018213544
      -0.000025067685     -0.000035612983      0.000009985534
       0.000014172262      0.000017948716     -0.000050523983
       0.000002068455      0.000001219800     -0.000091323909
       0.000001812718      0.000022908187     -0.000030050139
       0.000000642704     -0.000025400344      0.000015703411
      -0.000004788103     -0.000007170986     -0.000013486544
       0.000027316193     -0.000015254270     -0.000010409507
      -0.000034358229     -0.000000308057     -0.000001598894
      -0.000004487797     -0.000029048997      0.000003651129
      -0.000001251564     -0.000007704518      0.000032252803
       0.000036019960     -0.000003070165     -0.000000154256
       0.000017766660      0.000011630451      0.000030568908
      -0.000036442469     -0.000006140149     -0.000011032385
       0.000000088296     -0.000000538021      0.000080230860
      -0.000046320222     -0.000064057809     -0.000026550451
      -0.000020439547     -0.000016055740      0.000094883077
       0.000048097448      0.000033174748     -0.000035783641
      -0.000076624705     -0.000001300308     -0.000041099101
      -0.000021081702     -0.000015189346     -0.000013274869
       0.000002824858      0.000029049634     -0.000011877406
      -0.000021461378      0.000007815942      0.000023600043
      -0.000005039072     -0.000021576118      0.000026796052
